Product_ID,Item_Weight,Item_Type,Item_MRP,Packaging_Type,Packaging_Weight_kg,Supplier_Location,Warehouse_Location,Distance_km,Transport_Mode,Production_Emission_Factor,Packaging_Emission_Factor,Delivery_Emission_Factor,Product_Emissions,Packaging_Emissions,Delivery_Emissions,Total_Emissions
FDA23,9.8,Baking Goods,102.4016,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,19.6,0.054,6,25.654
FDJ60,19.35,Baking Goods,164.1184,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,38.7,0.054,6,44.754
FDN13,18.6,Breakfast,98.9358,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,33.48,0.054,6,39.534
DRF49,7.27,Soft Drinks,114.4518,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,10.905,0.135,6,17.04
FDK20,12.6,Fruits and Vegetables,122.0072,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,8.82,0.027,30,38.847
FDB27,,Dairy,196.7768,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,0,0.081,45,45.081
NCS18,12.65,Household,108.6938,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,50.6,0.135,18,68.735
FDZ49,,Canned,220.3798,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,0,0.41,6,6.41
FDN32,17.5,Fruits and Vegetables,184.7266,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,12.25,0.027,30,42.277
FDO37,8.06,Breakfast,229.7326,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,14.508,0.054,6,20.562
NCD31,12.1,Household,165.5526,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,48.4,0.135,18,66.535
NCV30,,Household,62.351,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDY49,17.2,Canned,166.6184,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,103.2,0.41,6,109.61
FDM10,,Snack Foods,215.1218,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,0,0.054,6,6.054
FDT11,5.94,Breads,186.7556,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,7.128,0.054,9.6,16.782
FDD39,16.7,Dairy,217.885,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,46.76,0.081,45,91.841
NCL31,7.39,Others,141.547,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,14.78,0.081,#VALUE!,#VALUE!
FDZ47,20.7,Baking Goods,100.1042,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,41.4,0.054,6,47.454
NCU18,,Household,142.4496,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDJ58,,Snack Foods,172.2764,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,0,0.054,6,6.054
FDX12,18.2,Baking Goods,241.4196,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,36.4,0.054,6,42.454
FDV60,20.2,Baking Goods,195.211,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,40.4,0.054,6,46.454
NCB19,,Household,84.5882,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDH45,,Fruits and Vegetables,42.3796,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
FDB03,17.75,Dairy,240.7538,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,49.7,0.081,45,94.781
FDI27,8.71,Dairy,43.5744,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,24.388,0.081,45,69.469
FDN22,18.85,Snack Foods,251.7724,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,47.125,0.054,6,53.179
FDQ37,20.75,Breakfast,192.0478,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,37.35,0.054,6,43.404
FDM02,12.5,Canned,85.6198,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,75,0.41,6,81.41
FDW38,5.325,Dairy,53.7298,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,14.91,0.081,45,59.991
FDP34,,Snack Foods,156.463,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,0,0.054,6,6.054
FDY55,16.75,Fruits and Vegetables,255.3988,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.725,0.027,30,41.752
FDL34,16,Snack Foods,141.2496,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,40,0.054,6,46.054
FDA09,13.35,Snack Foods,179.766,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,33.375,0.054,6,39.429
FDM51,11.8,Meat,99.8674,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,318.6,0.108,12,330.708
FDI34,10.65,Snack Foods,231.4668,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,26.625,0.054,6,32.679
NCD31,12.1,Household,165.8526,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,48.4,0.135,18,66.535
FDW33,9.395,Snack Foods,105.828,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,23.4875,0.054,6,29.5415
NCP05,19.6,Health and Hygiene,152.0024,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,58.8,0.081,18,76.881
FDL56,14.1,Fruits and Vegetables,86.9198,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,9.87,0.027,30,39.897
FDN01,,Breakfast,177.937,Plastic Pouch/Box,0.02,Karnataka,Bangalore,50,Truck,1.8,2.7,0.12,0,0.054,6,6.054
FDA25,16.5,Canned,104.799,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,99,0.41,6,105.41
FDF08,14.3,Fruits and Vegetables,88.2856,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,10.01,0.027,30,40.037
FDH08,7.51,Fruits and Vegetables,227.901,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,5.257,0.027,30,35.284
DRH03,17.25,Dairy,93.412,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,48.3,0.081,45,93.381
FDQ31,5.785,Fruits and Vegetables,87.0856,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,4.0495,0.027,30,34.0765
FDO10,13.65,Snack Foods,55.5588,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,34.125,0.054,6,40.179
FDT39,6.26,Meat,149.8366,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,169.02,0.108,12,181.128
FDM22,,Snack Foods,53.464,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,0,0.054,6,6.054
FDR21,19.7,Snack Foods,174.937,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,49.25,0.054,6,55.304
FDQ01,19.7,Canned,255.2014,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,118.2,0.41,6,124.61
FDZ03,13.65,Dairy,186.724,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,38.22,0.081,45,83.301
NCK05,20.1,Health and Hygiene,63.0536,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,60.3,0.081,18,78.381
FDW55,12.6,Fruits and Vegetables,250.9092,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,8.82,0.027,30,38.847
FDF47,20.85,Starchy Foods,222.8746,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,31.275,0.054,30,61.329
DRO59,,Hard Drinks,77.9012,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,0,0.17,24,24.17
NCM55,15.6,Others,185.8924,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,31.2,0.081,#VALUE!,#VALUE!
FDY31,5.98,Fruits and Vegetables,146.8418,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,4.186,0.027,30,34.213
FDJ57,,Seafood,184.3582,Vacuum-Sealed Pack/Plastic Tray,0.04,Kerala,Bangalore,500,Train,13,2.7,0.04,0,0.108,20,20.108
FDV51,16.35,Meat,165.4842,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,441.45,0.108,12,453.558
DRG36,14.15,Soft Drinks,170.5106,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,21.225,0.135,6,27.36
DRF13,12.1,Soft Drinks,145.1444,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,18.15,0.135,6,24.285
NCJ54,9.895,Household,233.0642,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,39.58,0.135,18,57.715
NCP42,8.51,Household,195.6478,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,34.04,0.135,18,52.175
NCF30,17,Household,126.7362,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,68,0.135,18,86.135
FDY44,,Fruits and Vegetables,194.711,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,0,0.027,30,30.027
FDX09,9,Snack Foods,175.437,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,22.5,0.054,6,28.554
NCU30,5.11,Household,163.221,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,20.44,0.135,18,38.575
FDU49,19.5,Canned,85.554,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,117,0.41,6,123.41
FDC48,9.195,Baking Goods,84.1592,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,18.39,0.054,6,24.444
FDJ21,16.7,Snack Foods,147.5102,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,41.75,0.054,6,47.804
NCX41,19,Health and Hygiene,210.8244,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,57,0.081,18,75.081
FDT36,12.3,Baking Goods,35.0874,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,24.6,0.054,6,30.654
FDK28,,Frozen Foods,256.1646,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,0,0.081,52.5,52.581
DRI49,14.15,Soft Drinks,82.0276,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,21.225,0.135,6,27.36
NCM54,,Household,128.9678,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDD48,10.395,Baking Goods,116.3176,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,20.79,0.054,6,26.844
NCF30,17,Household,125.1362,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,68,0.135,18,86.135
FDX03,15.85,Meat,47.1744,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,427.95,0.108,12,440.058
FDZ33,10.195,Snack Foods,149.8076,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,25.4875,0.054,6,31.5415
FDB39,,Dairy,57.4272,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,0,0.081,45,45.081
DRM11,6.57,Hard Drinks,261.4278,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,13.14,0.17,24,37.31
DRE48,8.43,Soft Drinks,195.3768,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,12.645,0.135,6,18.78
NCL31,7.39,Others,142.247,Mixed (Default: Plastic),0.03,Delhi,Delhi,,Air,2,2.7,0.5,14.78,0.081,#VALUE!,#VALUE!
FDB11,16,Starchy Foods,224.1404,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,24,0.054,30,54.054
FDX14,13.1,Dairy,76.0354,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,36.68,0.081,45,81.761
NCM29,,Health and Hygiene,129.9626,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,0,0.081,18,18.081
FDH47,13.5,Starchy Foods,95.2068,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,20.25,0.054,30,50.304
FDG09,20.6,Fruits and Vegetables,185.8556,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,14.42,0.027,30,44.447
FDP25,15.2,Canned,216.9824,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,91.2,0.41,6,97.61
FDY27,,Dairy,179.1344,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,0,0.081,45,45.081
DRM59,5.88,Hard Drinks,154.1998,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,11.76,0.17,24,35.93
DRI03,6.03,Dairy,178.1028,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,16.884,0.081,45,61.965
FDY03,,Meat,112.6202,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,0,0.108,12,12.108
NCV17,18.85,Health and Hygiene,130.2626,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,56.55,0.081,18,74.631
NCJ17,7.68,Health and Hygiene,85.5224,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,23.04,0.081,18,41.121
NCP54,15.35,Household,124.673,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,61.4,0.135,18,79.535
FDZ15,13.1,Dairy,119.2782,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,36.68,0.081,45,81.761
NCR05,10.1,Health and Hygiene,198.6084,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,30.3,0.081,18,48.381
FDX03,,Meat,44.7744,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,0,0.108,12,12.108
FDQ12,12.65,Baking Goods,231.401,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,25.3,0.054,6,31.354
FDC21,14.6,Fruits and Vegetables,109.8254,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,10.22,0.027,30,40.247
FDQ40,11.1,Frozen Foods,176.0712,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,33.3,0.081,52.5,85.881
FDI07,,Meat,197.2426,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,0,0.108,12,12.108
FDQ25,8.63,Canned,172.5422,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,51.78,0.41,6,58.19
NCK18,9.6,Household,163.9184,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,38.4,0.135,18,56.535
DRI25,19.6,Soft Drinks,55.6614,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,29.4,0.135,6,35.535
DRA24,19.35,Soft Drinks,165.0868,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,29.025,0.135,6,35.16
FDA32,14,Fruits and Vegetables,214.7192,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,9.8,0.027,30,39.827
FDE59,12.15,Starchy Foods,34.3532,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,18.225,0.054,30,48.279
FDY59,8.195,Baking Goods,93.8462,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,16.39,0.054,6,22.444
FDQ20,8.325,Fruits and Vegetables,41.6138,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,5.8275,0.027,30,35.8545
FDB21,7.475,Fruits and Vegetables,241.6854,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,5.2325,0.027,30,35.2595
FDB41,,Frozen Foods,45.2718,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,0,0.081,52.5,52.581
DRG11,6.385,Hard Drinks,109.8596,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,12.77,0.17,24,36.94
FDV10,,Snack Foods,41.0112,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,0,0.054,6,6.054
FDI41,18.5,Frozen Foods,148.3418,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,55.5,0.081,52.5,108.081
FDN10,11.5,Snack Foods,118.9124,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,28.75,0.054,6,34.804
NCM17,7.93,Health and Hygiene,45.9086,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,23.79,0.081,18,41.871
DRG37,,Soft Drinks,154.3972,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,0,0.135,6,6.135
FDA21,13.65,Snack Foods,183.7924,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,34.125,0.054,6,40.179
FDM27,12.35,Meat,157.9946,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,333.45,0.108,12,345.558
FDA32,14,Fruits and Vegetables,216.0192,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,9.8,0.027,30,39.827
NCZ53,9.6,Health and Hygiene,189.2214,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,28.8,0.081,18,46.881
FDW40,14,Frozen Foods,143.2812,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,42,0.081,52.5,94.581
FDS52,8.89,Frozen Foods,100.5016,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,26.67,0.081,52.5,79.251
FDM58,16.85,Snack Foods,109.8544,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,42.125,0.054,6,48.179
NCE54,,Household,75.5354,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,0,0.135,18,18.135
FDS11,7.05,Breads,225.3088,Plastic Bag/Paper Pouch,0.02,Haryana,Delhi,80,Truck,1.2,2.7,0.12,8.46,0.054,9.6,18.114
FDL20,17.1,Fruits and Vegetables,111.6886,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.97,0.027,30,41.997
FDX13,,Canned,249.1092,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,0,0.41,6,6.41
FDR21,19.7,Snack Foods,174.437,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,49.25,0.054,6,55.304
FDV28,16.1,Frozen Foods,33.6558,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,48.3,0.081,52.5,100.881
FDZ51,11.3,Meat,96.9094,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,305.1,0.108,12,317.208
FDD46,6.035,Snack Foods,153.1998,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,15.0875,0.054,6,21.1415
FDE23,17.6,Starchy Foods,46.706,Plastic Bag,0.02,Uttar Pradesh,Delhi,250,Truck,1.5,2.7,0.12,26.4,0.054,30,56.454
NCF55,6.675,Household,34.9874,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,26.7,0.135,18,44.835
FDU12,15.5,Baking Goods,262.9568,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,31,0.054,6,37.054
FDZ22,9.395,Snack Foods,85.025,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,23.4875,0.054,6,29.5415
FDI44,16.1,Fruits and Vegetables,78.4328,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,11.27,0.027,30,41.297
FDH50,15,Canned,185.9266,Metal Can (Al/Steel),0.05,Maharashtra,Mumbai,50,Truck,6,8.2,0.12,90,0.41,6,96.41
FDE57,9.6,Fruits and Vegetables,142.9154,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,6.72,0.027,30,36.747
DRJ51,14.1,Dairy,228.5668,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,39.48,0.081,45,84.561
FDX52,11.5,Frozen Foods,192.682,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,34.5,0.081,52.5,87.081
DRN47,12.1,Hard Drinks,178.366,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,24.2,0.17,24,48.37
FDT21,7.42,Snack Foods,249.0092,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,18.55,0.054,6,24.604
FDY21,15.1,Snack Foods,196.511,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,37.75,0.054,6,43.804
FDG21,,Seafood,151.005,Vacuum-Sealed Pack/Plastic Tray,0.04,Kerala,Bangalore,500,Train,13,2.7,0.04,0,0.108,20,20.108
FDS58,9.285,Snack Foods,161.1578,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,23.2125,0.054,6,29.2665
FDA26,7.855,Dairy,220.1482,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,21.994,0.081,45,67.075
FDY16,,Frozen Foods,182.5266,Plastic Bag/Cardboard,0.03,Tamil Nadu,Bangalore,350,Refrigerated Truck,3,2.7,0.15,0,0.081,52.5,52.581
FDF20,12.85,Fruits and Vegetables,196.6768,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,8.995,0.027,30,39.022
FDI15,13.8,Dairy,263.7884,Plastic Pouch/Tetra Pack,0.03,Punjab,Delhi,300,Refrigerated Truck,2.8,2.7,0.15,38.64,0.081,45,83.721
FDC47,15,Snack Foods,226.5694,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,37.5,0.054,6,43.554
FDL08,10.8,Fruits and Vegetables,246.8144,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,7.56,0.027,30,37.587
FDF08,14.3,Fruits and Vegetables,88.4856,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,10.01,0.027,30,40.037
FDN03,9.8,Meat,250.1408,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,264.6,0.108,12,276.708
FDG34,11.5,Snack Foods,106.6254,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,28.75,0.054,6,34.804
FDA56,9.21,Fruits and Vegetables,119.8414,Minimal Plastic Bag,0.01,Uttar Pradesh,Delhi,250,Truck,0.7,2.7,0.12,6.447,0.027,30,36.474
NCI17,,Health and Hygiene,95.141,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,0,0.081,18,18.081
NCO17,10,Health and Hygiene,118.344,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,30,0.081,18,48.081
FDK55,18.5,Meat,87.7172,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,499.5,0.108,12,511.608
FDD10,20.6,Snack Foods,177.4344,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,51.5,0.054,6,57.554
NCH18,9.3,Household,245.4802,Plastic Bottle/Paper,0.05,Gujarat,Mumbai,450,Train,4,2.7,0.04,37.2,0.135,18,55.335
NCA53,11.395,Health and Hygiene,48.8034,Plastic Bottle/Paper Box,0.03,Gujarat,Mumbai,450,Train,3,2.7,0.04,34.185,0.081,18,52.266
DRJ24,11.8,Soft Drinks,184.3924,Plastic Bottle/Glass,0.05,Maharashtra,Mumbai,50,Truck,1.5,2.7,0.12,17.7,0.135,6,23.835
DRN35,8.01,Hard Drinks,37.9532,Glass Bottle,0.2,Goa,Mumbai,600,Train,2,0.85,0.04,16.02,0.17,24,40.19
FDC47,15,Snack Foods,229.3694,Plastic Pouch,0.02,Maharashtra,Mumbai,50,Truck,2.5,2.7,0.12,37.5,0.054,6,43.554
FDN48,13.35,Baking Goods,93.4804,Plastic Bag/Paper Pouch,0.02,Karnataka,Bangalore,50,Truck,2,2.7,0.12,26.7,0.054,6,32.754
FDR27,,Meat,130.7942,Plastic Tray + Wrap,0.04,Haryana,Delhi,80,Refrigerated Truck,27,2.7,0.15,0,0.108,12,12.108
